"c3","date","country","COLLEGE","SG","SJ","COMM","ECFIN","ENTR","COMP","EMPL","AGRI","MOVE","ENER","ENV","CLIMA","RTD","JRC","INFSO","MARE","MARKT","REGIO","TAXUD","EAC","HOME","JUST","FPI","TRADE","DEVCO","ECHO","ESTAT","HR","DIGIT","BUDG","IAS","OLAF","SCIC","DGT","OP","OIB","PMO","OIL","EPSO","CdP.OSP","CNECT","GROW","FISMA","SANTE","NEAR","NON.ASSIGN.DG","TF50","SRSS","DEFIS","IDEA","REFORM","UKTF","total","INTPA","HERA","year","month","spring"
"EST",2018-01-01,"Estonia",11,4,6,21,5,0,1,5,7,6,3,2,1,5,6,0,0,0,4,7,1,4,4,2,2,4,2,5,6,3,1,0,0,13,78,8,2,0,2,0,0,3,4,2,2,7,0,0,0,0,0,0,0,498,0,0,2018,1,1
"EST",2013-12-01,"Estonia",9,4,6,10,8,2,3,5,6,4,2,2,0,7,3,0,0,3,4,5,0,1,2,0,4,5,0,4,2,1,1,0,1,8,72,9,1,0,1,0,0,2,0,0,2,0,0,0,0,0,0,0,0,398,0,0,2013,12,0
"EST",2012-12-01,"Estonia",7,5,5,8,9,6,3,5,6,5,2,2,0,4,3,0,1,3,4,4,0,2,1,0,4,5,0,4,2,0,1,1,3,9,73,9,1,0,2,0,0,1,0,0,2,0,0,0,0,0,0,0,0,404,0,0,2012,12,0
"EST",2014-12-01,"Estonia",6,2,5,11,7,2,4,5,7,5,2,2,0,6,3,0,0,3,5,6,1,3,3,1,3,5,0,4,3,1,2,0,1,9,73,9,1,0,1,0,1,2,0,0,2,0,0,0,0,0,0,0,0,412,0,0,2014,12,0
"EST",2011-12-01,"Estonia",7,3,4,8,8,6,4,5,7,4,2,2,0,4,3,1,2,3,5,3,0,2,1,0,3,3,0,4,1,0,1,1,3,9,70,9,1,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,386,0,0,2011,12,0
"EST",2019-04-03,"Estonia",9,5,5,21,5,0,2,9,4,6,2,2,2,9,5,0,0,0,4,7,1,3,6,3,0,4,2,5,8,5,1,0,0,11,76,8,1,0,2,1,0,2,5,2,3,7,0,0,2,0,0,0,0,255,0,0,2019,4,1
"EST",2016-01-01,"Estonia",9,5,4,19,6,0,4,5,8,6,4,2,1,10,6,0,0,0,5,7,1,3,2,0,3,3,0,4,4,1,1,0,0,13,75,9,2,0,2,0,1,3,2,2,2,9,0,0,0,0,0,0,0,486,0,0,2016,1,1
"EST",2018-10-01,"Estonia",10,4,6,19,5,0,1,9,5,6,3,2,2,7,5,0,0,0,4,8,1,4,4,2,0,4,2,5,6,3,1,0,0,13,75,8,1,0,2,1,0,1,6,2,3,7,0,0,0,0,0,0,0,247,0,0,2018,10,0
"EST",2015-01-01,"Estonia",6,2,5,19,7,0,5,5,8,5,3,2,0,8,5,0,0,0,5,5,1,3,4,0,3,4,0,5,3,1,2,0,1,10,78,9,2,0,1,0,1,2,3,2,2,8,0,0,0,0,0,0,0,470,0,0,2015,1,1
"FIN",2019-04-03,"Finland",13,6,8,28,8,0,10,12,7,7,15,8,5,13,27,0,0,0,10,9,5,4,13,4,17,14,9,21,17,8,6,3,4,18,101,15,4,1,1,4,0,21,21,3,14,18,0,0,4,0,2,0,0,538,0,0,2019,4,1
"FIN",2013-12-01,"Finland",20,10,8,15,10,22,10,8,9,9,15,9,4,18,18,0,3,8,14,9,7,2,4,4,14,16,6,18,11,6,11,5,4,19,101,15,3,0,1,3,0,28,0,0,18,7,0,0,0,0,1,0,0,1046,0,0,2013,12,0
"FIN",2017-01-01,"Finland",14,12,8,33,9,0,10,12,9,8,13,9,6,22,24,0,2,0,11,10,4,2,9,4,15,15,9,21,16,7,9,4,1,18,104,12,3,1,3,3,1,21,24,3,17,19,0,0,0,0,1,0,0,1116,0,0,2017,1,1
"FIN",2012-12-01,"Finland",17,10,7,16,8,22,12,8,11,11,15,8,3,19,19,0,3,6,11,10,7,2,3,4,14,18,4,19,12,4,10,6,4,18,101,15,3,0,1,3,0,29,0,0,18,8,0,0,0,0,1,0,0,1040,0,0,2012,12,0
"FIN",2020-07-01,"Finland",14,7,8,26,8,0,13,12,10,8,15,7,4,15,29,0,1,0,9,7,6,4,10,5,16,14,9,22,20,6,6,3,4,21,98,15,3,1,2,5,0,25,17,3,15,17,0,0,0,4,0,3,0,547,0,0,2020,7,0
"FIN",2018-01-01,"Finland",14,10,7,34,9,0,9,11,9,7,14,8,6,16,25,0,1,0,11,9,4,4,11,4,16,13,9,19,16,7,7,4,1,19,100,12,3,1,3,3,1,22,22,3,18,19,0,0,0,0,1,0,0,1084,0,0,2018,1,1
"FIN",2018-10-01,"Finland",14,10,8,30,8,0,10,13,8,7,15,8,5,13,26,0,0,0,13,9,4,4,13,3,17,14,9,20,16,7,7,3,3,18,99,13,4,0,2,3,1,22,20,3,16,18,0,0,0,0,1,0,0,537,0,0,2018,10,0
"FIN",2016-01-01,"Finland",14,14,9,36,12,0,10,14,10,8,15,9,5,23,25,0,3,0,12,10,3,0,7,5,14,16,9,20,18,5,10,5,2,18,109,13,3,1,3,3,1,22,29,3,18,18,0,0,0,0,0,0,0,1168,0,0,2016,1,1
"FIN",2014-12-01,"Finland",17,11,8,19,12,22,11,8,9,7,15,9,5,18,18,0,3,9,13,10,7,2,4,3,12,16,7,19,11,5,10,5,2,19,100,14,2,0,2,3,0,24,0,0,19,7,0,0,0,0,1,0,0,1036,0,0,2014,12,0
"FIN",2011-12-01,"Finland",16,9,8,15,9,20,14,8,14,8,14,9,2,19,20,30,3,7,12,10,6,3,4,5,12,19,1,18,13,4,10,4,4,21,104,17,2,0,1,3,0,0,0,0,20,8,0,0,0,0,1,0,0,1054,0,0,2011,12,0
"FIN",2019-01-01,"Finland",13,6,8,30,8,0,10,13,8,7,14,8,5,14,26,0,0,0,12,9,4,4,13,4,17,14,9,20,17,7,6,3,3,17,103,15,4,1,1,4,0,22,20,3,14,18,0,0,4,0,2,0,0,540,0,0,2019,1,1
"FIN",2015-01-01,"Finland",17,10,8,32,12,0,11,10,10,7,15,10,5,26,23,0,3,0,13,10,7,2,8,5,14,17,8,20,14,5,10,5,2,18,107,14,4,0,3,3,1,26,29,3,17,17,0,0,0,0,1,0,0,1164,0,0,2015,1,1
"FRA",2012-12-01,"France",35,43,30,50,48,85,68,57,84,45,64,48,16,151,185,0,33,45,46,40,50,24,29,1,56,174,18,78,81,45,32,8,28,43,109,118,18,18,33,10,7,81,0,0,70,23,0,0,0,0,6,0,0,2333,0,0,2012,12,0
"FRA",2016-01-01,"France",35,62,34,68,54,0,59,74,79,55,88,42,14,141,215,0,34,0,47,47,52,48,34,17,58,353,34,87,101,57,33,15,36,48,102,116,66,97,127,13,9,102,102,32,71,129,1,0,0,0,4,0,0,3092,0,0,2016,1,1
"FRA",2013-12-01,"France",38,40,33,50,50,83,66,58,85,47,60,42,14,143,181,0,32,51,44,41,50,26,29,2,56,169,21,73,80,44,31,7,26,40,104,113,20,16,29,7,10,85,0,0,66,22,0,0,0,0,6,0,0,2290,0,0,2013,12,0
"FRA",2017-01-01,"France",37,64,37,67,49,0,68,75,68,48,83,41,14,128,236,0,36,0,43,46,48,51,32,22,59,358,41,77,107,57,35,15,35,45,102,109,68,97,128,12,11,99,101,31,64,138,0,6,0,0,5,0,0,3093,0,0,2017,1,1
"FRA",2020-07-01,"France",31,75,36,68,30,0,84,59,68,43,80,39,21,111,220,0,42,0,50,51,42,55,29,24,58,379,54,64,161,66,45,11,30,41,85,94,93,109,148,13,0,94,66,39,59,137,0,0,0,25,2,9,12,3152,0,0,2020,7,0
"FRA",2018-01-01,"France",40,62,37,63,44,0,69,63,69,41,91,39,12,116,228,0,38,0,43,47,45,51,31,23,60,352,46,79,139,59,35,14,33,44,96,97,78,99,128,12,12,90,95,33,63,139,0,12,0,0,4,0,0,3071,0,0,2018,1,1
"FRA",2011-12-01,"France",34,45,30,48,42,90,79,52,83,51,72,42,14,155,188,87,29,47,45,38,54,22,28,4,61,175,21,81,79,45,31,9,28,44,109,114,18,17,35,11,7,0,0,0,74,19,0,0,0,0,5,0,0,2362,0,0,2011,12,0
"FRA",2019-04-03,"France",38,61,39,68,38,0,78,61,66,46,89,39,16,110,217,0,42,0,47,51,39,55,32,24,64,386,45,71,151,61,38,14,28,42,88,97,85,102,134,13,0,91,90,34,57,137,0,11,9,0,6,0,0,3110,0,0,2019,4,1
"FRA",2014-12-01,"France",40,42,31,48,52,83,63,58,87,44,66,37,11,127,181,0,29,52,41,42,51,28,27,3,53,183,21,69,89,49,31,5,32,39,97,111,22,14,30,8,8,80,0,0,69,22,0,0,0,0,5,0,0,2280,0,0,2014,12,0
"FRA",2015-01-01,"France",39,48,35,70,56,0,66,75,90,51,79,41,12,163,209,0,37,0,50,45,50,36,37,16,57,344,30,87,100,56,37,8,31,45,104,118,65,97,130,13,11,108,112,34,73,130,0,0,0,0,5,0,0,3100,0,0,2015,1,1
"FRA",2019-01-01,"France",37,59,38,69,37,0,73,54,64,46,90,41,16,109,214,0,43,0,45,50,38,54,32,24,64,376,47,74,158,60,38,13,30,42,89,99,83,102,124,13,0,91,90,34,59,134,0,11,8,0,6,0,0,3078,0,0,2019,1,1
"FRA",2018-10-01,"France",39,64,38,66,40,0,70,58,66,46,91,40,16,110,220,0,41,0,39,48,40,52,30,21,61,374,48,75,143,63,36,12,30,42,91,98,82,102,126,13,13,91,93,34,62,135,0,12,0,0,6,0,0,3077,0,0,2018,10,0
"GBR",2012-12-01,"United Kingdom of Great Britain and Northern Ireland",28,27,19,48,16,32,23,19,20,21,25,37,10,53,85,0,19,16,23,10,17,9,15,2,28,46,16,26,27,11,12,6,19,59,138,22,7,10,0,8,1,41,0,0,37,14,0,0,0,0,3,0,0,1105,0,0,2012,12,0
"GBR",2016-01-01,"United Kingdom of Great Britain and Northern Ireland",24,25,16,44,12,0,18,21,19,14,22,29,14,50,94,0,15,0,19,9,17,10,16,3,26,43,11,20,24,7,10,8,19,53,126,18,7,5,0,5,0,35,33,7,29,25,0,0,0,0,1,0,0,1003,0,0,2016,1,1
"GBR",2017-01-01,"United Kingdom of Great Britain and Northern Ireland",19,22,15,40,11,0,20,16,12,16,20,26,12,54,98,0,13,0,15,8,16,12,15,1,26,40,14,20,27,8,8,9,17,47,116,18,7,5,0,5,0,27,36,5,28,19,0,0,0,0,1,0,0,1888,0,0,2017,1,1
"GBR",2019-01-01,"United Kingdom of Great Britain and Northern Ireland",8,17,14,34,10,0,20,16,11,12,16,17,10,34,81,0,10,0,13,6,12,9,13,2,22,40,10,16,26,4,4,8,13,42,105,19,9,4,0,4,0,24,29,9,22,18,0,0,7,0,1,0,0,801,0,0,2019,1,1
"GBR",2014-12-01,"United Kingdom of Great Britain and Northern Ireland",23,27,20,41,16,30,20,21,15,17,22,34,8,45,80,0,19,18,21,10,18,12,16,3,31,35,12,26,27,12,10,6,18,59,128,20,6,4,0,7,0,38,0,0,32,16,0,0,0,0,2,0,0,1025,0,0,2014,12,0
"GBR",2011-12-01,"United Kingdom of Great Britain and Northern Ireland",28,25,23,46,17,32,25,18,20,18,26,40,8,62,87,40,20,19,23,11,20,11,14,3,30,56,13,29,29,10,13,7,20,57,137,19,8,11,0,11,1,0,0,0,37,19,0,0,0,0,3,0,0,1146,0,0,2011,12,0
"GBR",2013-12-01,"United Kingdom of Great Britain and Northern Ireland",26,29,20,50,17,30,19,22,17,17,24,36,11,50,82,0,21,18,21,11,19,12,16,1,29,38,13,23,27,14,12,6,19,58,130,20,7,8,0,7,0,39,0,0,34,13,0,0,0,0,3,0,0,1069,0,0,2013,12,0
"GBR",2019-04-03,"United Kingdom of Great Britain and Northern Ireland",8,17,14,32,9,0,18,14,8,12,15,17,10,31,77,0,8,0,13,6,12,9,14,2,19,38,8,15,25,3,4,8,12,38,99,17,9,4,0,4,0,26,26,8,19,18,0,0,7,0,1,0,0,754,0,0,2019,4,1
"GBR",2020-07-01,"United Kingdom of Great Britain and Northern Ireland",5,16,11,27,7,0,13,12,8,11,12,15,8,22,64,0,6,0,10,5,8,5,8,2,18,35,5,13,23,3,3,6,12,33,91,17,8,4,0,4,0,23,17,7,20,17,0,0,0,2,0,6,2,644,0,0,2020,7,0
"GBR",2018-01-01,"United Kingdom of Great Britain and Northern Ireland",15,23,15,44,10,0,23,16,13,16,17,21,13,44,90,0,9,0,14,7,10,14,15,2,25,42,12,20,33,7,7,8,13,44,112,18,8,5,0,6,0,24,29,5,24,20,0,0,0,0,1,0,0,1788,0,0,2018,1,1
"GBR",2018-10-01,"United Kingdom of Great Britain and Northern Ireland",10,23,14,37,12,0,22,15,12,13,16,19,11,35,81,0,9,0,13,6,13,12,15,2,20,42,11,16,28,4,5,8,13,43,108,19,9,4,0,4,0,24,29,9,22,19,0,0,0,0,1,0,0,828,0,0,2018,10,0
"GBR",2015-01-01,"United Kingdom of Great Britain and Northern Ireland",23,23,17,51,11,0,18,21,18,16,20,28,11,51,83,0,17,0,20,8,17,14,19,2,28,44,9,24,24,11,9,6,20,55,122,17,9,6,0,6,0,39,38,7,31,27,0,0,0,0,3,0,0,1023,0,0,2015,1,1
"GRC",2012-12-01,"Greece",12,21,16,22,25,25,20,26,45,19,16,15,2,68,44,0,11,14,31,12,20,8,10,1,13,36,2,26,12,18,10,1,7,23,119,28,14,3,3,3,3,33,0,0,27,16,0,0,0,0,1,0,0,1762,0,0,2012,12,0
"GRC",2016-01-01,"Greece",17,36,17,42,37,0,33,31,41,29,23,18,2,118,93,0,22,0,42,18,21,15,17,2,15,42,7,33,27,32,13,5,10,24,121,28,38,19,9,4,3,47,45,8,35,30,0,0,0,0,1,0,0,1270,0,0,2016,1,1
"GRC",2013-12-01,"Greece",15,22,17,20,36,25,23,24,44,23,18,16,1,71,48,0,16,14,30,14,23,3,10,1,13,31,2,27,15,23,12,1,8,24,120,29,13,3,3,3,4,29,0,0,30,15,0,0,0,0,0,0,0,1838,0,0,2013,12,0
"GRC",2019-01-01,"Greece",18,33,17,49,26,0,46,31,43,19,30,22,6,104,133,0,17,0,33,22,18,30,10,2,19,40,10,25,46,36,15,6,19,23,110,34,47,23,7,2,0,55,42,6,40,30,0,0,22,0,1,0,0,1367,0,0,2019,1,1
"GRC",2018-01-01,"Greece",18,47,18,48,27,0,36,29,42,22,28,18,5,103,133,0,19,0,34,22,21,25,11,1,17,40,12,28,33,32,11,5,15,24,105,26,47,21,7,2,4,52,36,7,34,26,0,0,0,0,1,0,0,1292,0,0,2018,1,1
"GRC",2017-01-01,"Greece",18,45,20,46,33,0,37,29,36,27,25,19,2,109,122,0,23,0,35,18,24,16,17,2,15,39,10,30,31,37,11,7,10,23,107,27,39,18,8,3,3,45,42,8,33,28,0,0,0,0,1,0,0,1278,0,0,2017,1,1
"GRC",2020-07-01,"Greece",16,32,18,48,29,0,49,33,41,20,22,23,9,104,134,0,19,0,33,22,23,31,16,5,19,43,19,27,48,49,27,5,21,28,102,36,42,22,11,2,0,48,34,11,48,32,0,0,0,9,1,25,0,1436,0,0,2020,7,0
"GRC",2011-12-01,"Greece",15,25,16,24,18,29,18,28,43,22,16,16,2,67,46,30,13,12,31,13,22,7,12,3,11,32,2,24,13,15,10,1,6,25,128,28,13,3,3,4,1,0,0,0,23,15,0,0,0,0,1,0,0,1772,0,0,2011,12,0
"GRC",2019-04-03,"Greece",18,33,17,49,28,0,47,31,41,18,28,24,7,107,131,0,19,0,35,22,19,32,10,3,19,39,10,29,46,36,18,6,19,23,105,33,46,23,10,2,0,53,39,7,41,33,0,0,24,0,1,0,0,1381,0,0,2019,4,1
"GRC",2014-12-01,"Greece",19,22,18,20,38,26,25,23,42,23,18,17,1,70,49,0,18,12,35,15,22,3,10,1,14,34,3,26,18,21,11,2,7,23,118,25,12,3,3,3,3,27,0,0,35,13,0,0,0,0,0,0,0,1856,0,0,2014,12,0
"GRC",2018-10-01,"Greece",19,51,17,48,27,0,42,29,43,20,29,22,7,104,134,0,17,0,32,20,19,28,10,2,19,43,9,25,38,31,15,7,18,23,107,31,47,23,7,2,3,55,39,7,38,32,0,0,0,0,1,0,0,1340,0,0,2018,10,0
"GRC",2015-01-01,"Greece",19,24,19,38,45,0,29,29,43,29,21,18,1,120,82,0,23,0,40,17,24,7,19,2,16,43,6,32,26,25,13,3,9,25,119,26,35,19,6,4,5,46,45,8,36,30,0,0,0,0,0,0,0,1226,0,0,2015,1,1
"HRV",2013-12-01,"Croatia",7,0,0,5,2,1,2,4,3,0,0,4,0,0,0,0,1,0,1,3,1,2,0,0,0,0,2,3,0,0,0,1,1,4,15,8,0,0,0,1,0,2,0,0,1,0,0,0,0,0,0,0,0,148,0,0,2013,12,0
"HRV",2015-01-01,"Croatia",7,0,3,16,6,0,2,7,11,1,1,17,4,0,0,0,1,0,6,11,5,3,4,0,0,2,2,11,2,1,1,0,4,7,62,9,2,0,0,1,0,6,12,0,5,6,0,0,0,0,0,0,0,476,0,0,2015,1,1
"HRV",2018-01-01,"Croatia",6,4,3,15,10,0,3,6,10,3,1,14,5,4,7,0,0,0,4,8,6,6,7,1,0,3,1,8,10,0,2,1,5,8,64,9,2,0,0,1,0,4,7,1,4,14,0,1,0,0,1,0,0,538,0,0,2018,1,1
"HRV",2019-01-01,"Croatia",5,3,4,15,9,0,8,6,11,4,2,18,4,4,14,0,0,0,5,9,9,6,9,2,1,6,1,11,13,1,2,2,6,6,66,9,2,1,0,2,0,5,8,3,8,15,0,0,4,0,1,0,0,320,0,0,2019,1,1
"HRV",2016-01-01,"Croatia",5,0,4,17,9,0,3,6,13,1,1,17,4,1,1,0,0,0,7,11,5,3,4,1,0,3,1,8,6,0,1,0,4,8,65,8,2,0,0,1,0,5,11,0,5,7,0,0,0,0,0,0,0,496,0,0,2016,1,1
"HRV",2019-04-03,"Croatia",5,3,4,15,10,0,7,6,12,4,2,17,2,5,14,0,1,0,5,9,9,7,9,2,1,6,2,12,14,1,2,2,5,6,65,10,2,1,0,2,0,6,7,4,7,17,0,0,4,0,1,0,0,325,0,0,2019,4,1
"HRV",2020-07-01,"Croatia",6,3,5,24,9,0,6,7,11,4,4,14,2,6,18,0,1,0,7,6,9,11,9,2,1,11,3,12,13,4,5,2,5,9,62,10,0,2,0,2,0,6,6,5,10,16,0,0,0,2,0,6,0,356,0,0,2020,7,0
"HRV",2017-01-01,"Croatia",6,0,4,16,10,0,3,4,11,2,1,16,4,2,5,0,0,0,4,11,6,4,4,1,0,3,1,10,7,0,2,0,4,7,67,9,2,0,0,1,0,6,7,1,5,13,0,0,0,0,0,0,0,518,0,0,2017,1,1
"HRV",2018-10-01,"Croatia",5,6,4,16,9,0,8,6,10,4,2,17,4,5,13,0,0,0,4,9,9,7,7,2,0,5,1,11,12,1,2,2,6,6,67,9,2,1,0,2,0,6,8,3,8,13,0,1,0,0,1,0,0,314,0,0,2018,10,0
"HRV",2014-12-01,"Croatia",7,0,3,5,6,5,2,6,7,1,0,17,4,0,0,0,1,3,5,10,4,3,3,0,0,1,2,7,1,0,0,1,3,7,44,8,2,0,0,1,0,2,0,0,5,0,0,0,0,0,0,0,0,352,0,0,2014,12,0
"HUN",2012-12-01,"Hungary",8,11,14,16,24,12,36,23,32,7,19,11,2,25,14,0,4,22,20,18,13,9,13,1,19,5,3,20,2,7,1,2,11,22,76,20,3,0,1,4,0,14,0,0,30,4,0,0,0,0,0,0,0,1196,0,0,2012,12,0
"HUN",2018-10-01,"Hungary",10,14,14,29,23,0,28,28,37,9,21,13,2,24,49,0,5,0,31,16,17,25,16,4,24,15,3,26,15,6,4,6,11,20,84,16,8,5,3,3,1,22,17,10,22,13,0,1,0,0,0,0,0,750,0,0,2018,10,0
"HUN",2019-01-01,"Hungary",10,12,14,29,22,0,29,28,36,8,21,12,3,25,49,0,5,0,31,17,18,25,17,3,22,16,3,25,16,6,4,5,13,20,87,18,9,5,3,3,0,22,17,9,21,14,0,1,3,0,0,0,0,756,0,0,2019,1,1
"HUN",2011-12-01,"Hungary",10,11,16,12,21,11,33,23,35,7,22,12,2,25,11,12,5,21,17,22,15,11,13,1,18,6,2,20,6,11,1,2,11,23,78,19,6,0,3,4,0,0,0,0,27,3,0,0,0,0,0,0,0,1216,0,0,2011,12,0
"HUN",2015-01-01,"Hungary",8,10,14,27,22,0,40,30,42,11,22,15,3,31,30,0,5,0,27,22,17,11,16,2,22,12,9,20,4,8,4,3,15,22,87,20,8,3,1,3,0,22,23,7,25,11,0,0,0,0,0,0,0,1468,0,0,2015,1,1
"HUN",2019-04-03,"Hungary",9,12,14,29,22,0,30,28,36,8,21,11,3,26,50,0,5,0,31,19,19,24,17,3,22,16,3,26,18,6,4,5,12,20,84,19,9,5,3,3,0,23,18,9,22,14,0,1,3,0,0,0,0,762,0,0,2019,4,1
"HUN",2016-01-01,"Hungary",9,11,13,29,19,0,38,29,43,13,22,13,3,31,38,0,5,0,29,18,18,13,14,1,22,14,8,21,3,7,4,6,14,20,88,20,8,3,2,3,0,25,21,9,22,11,0,0,0,0,0,0,0,1480,0,0,2016,1,1
"HUN",2017-01-01,"Hungary",10,13,13,28,17,0,31,32,37,12,22,11,3,31,49,0,7,0,29,18,16,17,17,3,20,16,5,23,4,4,4,6,13,21,85,19,9,3,2,3,0,22,19,8,24,10,0,1,0,0,0,0,0,1474,0,0,2017,1,1
"HUN",2020-07-01,"Hungary",10,13,13,30,23,0,31,30,37,9,20,10,3,28,44,0,4,0,30,17,20,22,18,3,20,14,3,30,21,5,5,6,11,20,79,20,9,5,2,3,0,22,16,12,22,14,0,0,0,5,0,4,2,765,0,0,2020,7,0
"HUN",2014-12-01,"Hungary",8,9,14,15,25,15,37,24,36,10,21,12,2,24,17,0,5,16,22,23,17,11,7,0,20,9,6,18,3,7,3,3,13,22,79,19,2,0,0,3,0,17,0,0,26,2,0,0,0,0,0,0,0,1244,0,0,2014,12,0
"HUN",2013-12-01,"Hungary",10,11,12,16,26,14,36,22,32,9,20,12,2,24,17,0,5,17,21,23,16,10,8,1,20,6,6,19,2,6,2,3,11,21,78,21,2,0,0,3,0,14,0,0,27,4,0,0,0,0,0,0,0,1218,0,0,2013,12,0
"HUN",2018-01-01,"Hungary",9,15,13,29,22,0,31,26,36,9,20,13,2,25,48,0,6,0,27,16,19,22,16,3,22,15,5,23,16,5,3,6,12,20,83,15,9,5,3,3,1,21,19,8,21,13,0,1,0,0,0,0,0,1472,0,0,2018,1,1
"IRL",2011-12-01,"Ireland",18,9,8,20,13,10,7,8,12,7,8,20,3,28,37,16,8,16,11,9,7,2,4,5,9,11,6,6,10,4,6,1,10,14,32,4,2,1,2,2,0,0,0,0,71,6,0,0,0,0,0,0,0,966,0,0,2011,12,0
"IRL",2017-01-01,"Ireland",22,12,11,22,12,0,7,10,10,14,12,18,3,30,48,0,3,0,8,11,10,2,5,5,5,22,9,6,11,3,4,3,9,12,41,3,7,3,0,2,0,15,17,6,69,18,0,1,0,0,1,0,0,1084,0,0,2017,1,1
"IRL",2019-04-03,"Ireland",20,13,9,22,11,0,10,6,12,8,11,13,1,29,40,0,3,0,6,7,9,4,5,6,8,25,9,4,22,2,5,3,9,10,50,3,7,4,0,1,0,15,15,3,67,19,0,0,2,0,1,0,0,529,0,0,2019,4,1
"IRL",2018-10-01,"Ireland",20,16,9,21,12,0,10,6,11,7,11,15,1,30,41,0,3,0,5,7,9,4,5,6,8,21,9,4,19,3,6,3,8,9,49,3,8,5,0,2,0,15,16,2,68,16,0,1,0,0,1,0,0,525,0,0,2018,10,0
"IRL",2016-01-01,"Ireland",20,15,10,27,12,0,6,9,10,11,10,15,2,29,45,0,6,0,12,11,8,2,5,5,6,22,8,6,13,4,4,3,9,14,42,5,8,2,1,3,0,15,16,8,69,13,0,0,0,0,0,0,0,1082,0,0,2016,1,1
"IRL",2019-01-01,"Ireland",20,14,8,21,12,0,10,6,12,8,10,14,1,30,41,0,3,0,5,7,9,4,4,6,8,22,9,4,23,2,6,3,9,10,51,3,8,5,0,1,0,15,15,3,68,17,0,1,2,0,1,0,0,531,0,0,2019,1,1
"IRL",2015-01-01,"Ireland",24,16,9,32,12,0,7,7,11,8,8,14,2,28,41,0,7,0,13,11,6,2,4,5,7,22,7,7,11,4,4,1,8,14,41,6,9,2,1,3,0,16,16,8,70,13,0,0,0,0,0,0,0,1074,0,0,2015,1,1
"IRL",2012-12-01,"Ireland",16,10,8,22,14,9,7,5,11,7,8,18,4,27,34,0,6,12,12,9,7,2,3,4,7,12,5,6,11,3,4,1,10,13,37,4,2,1,2,4,0,14,0,0,65,8,0,0,0,0,0,0,0,928,0,0,2012,12,0
"IRL",2013-12-01,"Ireland",13,10,10,22,13,11,8,3,11,6,8,15,3,26,35,0,6,13,12,10,8,2,3,4,7,12,3,6,9,3,4,1,10,12,35,4,2,1,1,3,0,14,0,0,65,9,0,0,0,0,0,0,0,906,0,0,2013,12,0
"IRL",2020-07-01,"Ireland",17,14,10,23,12,0,10,4,12,9,12,12,1,26,40,0,4,0,5,9,9,3,8,6,8,28,10,3,22,2,8,1,9,15,60,4,6,3,0,2,0,17,11,3,65,19,0,0,0,5,0,1,1,549,0,0,2020,7,0
"IRL",2018-01-01,"Ireland",22,13,11,15,12,0,9,9,11,12,11,14,3,31,46,0,4,0,6,10,9,2,5,5,7,19,9,4,17,3,4,3,8,11,42,1,8,4,0,2,0,14,17,3,67,15,0,1,0,0,1,0,0,1040,0,0,2018,1,1
"IRL",2014-12-01,"Ireland",19,10,8,23,12,8,6,2,10,6,6,14,3,27,34,0,6,13,11,10,9,2,3,3,6,12,5,6,9,3,4,1,9,12,35,5,2,1,1,3,0,14,0,0,65,9,0,0,0,0,0,0,0,894,0,0,2014,12,0
"ITA",2016-01-01,"Italy",38,51,32,78,69,0,83,78,107,52,56,49,15,191,773,0,33,0,74,31,61,55,39,25,69,306,38,58,86,47,34,12,44,75,118,48,227,84,37,5,5,91,119,36,75,158,1,0,0,0,7,0,0,3770,0,0,2016,1,1
"ITA",2011-12-01,"Italy",36,42,31,40,44,79,46,46,98,37,33,31,10,132,463,66,23,29,52,29,59,26,24,5,51,142,21,45,75,27,26,8,38,73,129,54,97,20,21,5,8,0,0,0,67,29,0,0,0,0,5,0,0,2422,0,0,2011,12,0
"ITA",2017-01-01,"Italy",43,67,33,77,76,0,87,84,96,50,58,46,16,189,853,0,30,0,65,30,62,58,37,31,64,314,42,62,91,41,37,14,44,71,113,45,224,82,38,5,5,91,111,38,70,161,0,3,0,0,4,0,0,3858,0,0,2017,1,1
"ITA",2020-07-01,"Italy",41,49,30,77,70,0,95,87,87,45,54,40,23,171,859,0,24,0,60,40,57,57,43,34,67,388,59,64,156,47,46,13,48,74,100,32,276,89,32,6,0,94,93,45,76,173,0,0,0,18,2,23,6,4070,0,0,2020,7,0
"ITA",2019-01-01,"Italy",42,49,34,78,74,0,93,83,93,48,56,36,24,164,829,0,26,0,61,32,53,61,47,35,62,358,48,58,152,43,41,11,43,73,104,40,256,82,33,6,0,86,97,42,73,178,0,5,18,0,3,0,0,3930,0,0,2019,1,1
"ITA",2018-01-01,"Italy",41,68,32,70,69,0,89,82,98,46,57,37,16,171,823,0,27,0,60,28,58,66,34,28,62,312,41,60,139,39,34,13,46,71,107,43,268,79,37,5,8,93,104,42,73,165,0,5,0,0,5,0,0,3851,0,0,2018,1,1
"ITA",2012-12-01,"Italy",35,39,30,39,54,78,45,52,104,28,35,36,8,124,460,0,26,32,55,24,62,29,24,5,59,138,21,49,66,27,25,8,39,70,126,47,93,20,20,5,5,61,0,0,69,28,0,0,0,0,4,0,0,2404,0,0,2012,12,0
